PCODE,latitude,longitude,geocoded
NN1 5RT,52.2375823,-0.8659638,True
CT2 8QA,51.278905,1.063243,True
BR8 7TE,51.396495,0.1701602,True
ME10 4PT,51.333547,0.737473,True
RG4 8LR,51.4815517,-0.9758509,True
N14 5RJ,51.632683,-0.136127,True
SE21 8SQ,51.4323633,-0.0845399,True
BA3 2JD,51.284151,-2.487074,True
ME1 3BY,51.3718923,0.5004425,True
LN13 9HY,53.257733,0.168058,True
CT13 0FA,51.2636953,1.3351142,True
LU3 1HE,51.89142,-0.424008,True
TQ2 7EL,50.4760543,-3.5575617,True
CB9 0LD,52.089385,0.447402,True
ME10 4EG,51.3323592,0.7382457,True
DA5 1NE,51.44656,0.150747,True
BA3 4AD,51.2800719,-2.4808533,True
ME4 6TJ,51.380714,0.514673,True
CW11 3NT,53.1462878,-2.373677,True
TW3 4EP,51.477211,-0.367937,True
EN9 1LF,51.6892147,0.0151717,True
LS25 1LJ,53.787995,-1.391956,True
TN9 2PH,51.1898535,0.2594366,True
LN7 6QJ,53.496569,-0.320237,True
GL51 0HG,51.9057825,-2.1172346,True
BR6 8ER,51.365842,0.063553,True
LA6 2HJ,54.2009826,-2.6040913,True
LN4 1LH,53.195831,-0.467988,True
DA1 2HW,51.4449141,0.2052733,True
NG5 8GX,53.00992,-1.130477,True
EX24 6HN,50.7289436,-3.0750879,True
TQ7 1PL,50.28079,-3.783148,True
BH17 7EP,50.7454366,-1.9872838,True
DA16 2BL,51.456526,0.107094,True
WA15 7RH,53.3938253,-2.333693,True
M41 6AP,53.447696,-2.395785,True
LA1 1SF,54.0458519,-2.8027178,True
CT11 7PS,51.336472,1.416155,True
PL31 1DD,50.4601119,-4.7124473,True
TQ5 0LN,50.396011,-3.55862,True
SN10 4EB,51.2862467,-1.9899274,True
BB7 2DJ,53.874688,-2.388507,True
SP1 3JJ,51.0795107,-1.8003624,True
WF1 4SF,53.688534,-1.475883,True
EN10 7FU,51.740224,-0.0267262,True
HR6 9UW,52.3154,-2.857375,True
B27 7QG,52.4392625,-1.8331996,True
CM1 1RW,51.74305,0.467401,True
TN9 2JR,51.1837115,0.2756837,True
HP6 5HA,51.676068,-0.610496,True
SL3 7PR,51.5049609,-0.5783575,True
CB21 4JB,52.098765,0.271284,True
SS0 0RG,51.553402,0.6969891,True
SS2 4UZ,51.542117,0.745359,True
RG1 5BN,51.4514892,-0.964499,True
RG1 5LW,51.448379,-0.954411,True
SW9 0AL,51.4731794,-0.1191345,True
MK10 9JQ,52.038493,-0.708155,True
TN9 2JP,51.1834283,0.2829268,True
WA14 2RS,53.376134,-2.351259,True
WF5 0DG,53.6692203,-1.5784809,True
CB23 7DU,52.184735,0.010441,True
BR7 5PS,51.4057422,0.0735349,True
CT6 7NS,51.361691,1.112486,True
BR7 6HE,51.4192627,0.08844,True
MK5 6EX,52.025065,-0.790168,True
WR11 4QH,52.099572,-1.9396372,True
MK44 1JL,52.222013,-0.552918,True
MK43 7RE,52.1694521,-0.5211384,True
GL53 8QF,51.881345,-2.044205,True
NR18 9SZ,52.5441984,1.0592878,True
CM23 5HX,51.871052,0.171205,True
BA1 9AB,51.3933068,-2.405837,True
HP13 6QT,51.641104,-0.738806,True
NN12 6DJ,52.1331993,-0.9946098,True
SS0 0BS,51.552409,0.667702,True
TQ12 3JG,50.5552671,-3.6026198,True
PL1 5QP,50.374031,-4.1617,True
M33 3NH,53.4189866,-2.3143679,True
CT13 9JX,51.271696,1.345251,True
HD2 1DJ,53.6653165,-1.7694865,True
DE56 4GS,52.985796,-1.491008,True
TQ2 7DY,50.4758738,-3.5532146,True
PE30 4AW,52.759274,0.43291,True
BR2 8HP,51.3697999,0.0364652,True
HA5 2LX,51.594856,-0.413114,True
SL3 7QS,51.4982755,-0.5525405,True
TW5 9PD,51.487616,-0.406527,True
DL2 2JG,54.483059,-1.539003,True
LA9 6PJ,54.338936,-2.734927,True
GL7 1XB,51.7125883,-1.990965,True
TW16 6LF,51.414758,-0.421012,True
LE15 6RP,52.6733703,-0.7407233,True
GU9 8UG,51.202369,-0.814473,True
TR7 3BH,50.416489,-5.0584066,True
KT17 1NB,51.343371,-0.255833,True
LN1 3SP,53.24683,-0.5402984,True
BR2 9EH,51.394017,0.020704,True
TN16 3AU,51.316406,0.0446651,True
BR6 9SA,51.36678,0.074196,True
MK41 9BX,52.1453059,-0.4427524,True
EN6 2DU,51.690846,-0.206859,True
IG10 2BQ,51.6532054,0.0896631,True
TR1 1TN,50.266996,-5.029873,True
PL9 9AZ,50.3634522,-4.087977,True
TQ13 7EW,50.523617,-3.745763,True
ME13 7BQ,51.3184173,0.8979411,True
TR2 5SE,50.272824,-4.899919,True
BH18 9BG,50.7693299,-2.0071592,True
RM13 7BB,51.536509,0.188512,True
SS7 1RQ,51.5546792,0.5926399,True
GL2 5AE,51.839329,-2.251992,True
SS7 5RN,51.5623377,0.555073,True
CB24 4RS,52.294885,-0.005545,True
ME14 5DT,51.2737118,0.5394361,True
ME14 5DS,51.274595,0.53689,True
CT7 9BL,51.3764589,1.3209082,True
CT10 2RT,51.360933,1.418537,True
BR3 3BP,51.3889846,-0.0198574,True
B32 3QJ,52.436361,-1.997955,True
B30 1HW,52.4213873,-1.9350039,True
B17 8QB,52.468755,-1.963214,True
M43 6AB,53.4742362,-2.1519491,True
CV22 7RE,52.352711,-1.28768,True
HD6 2NY,53.7132482,-1.7944584,True
CM3 5JU,51.645892,0.619961,True
WD3 3AQ,51.643852,-0.455631,True
EN11 0QF,51.774758,-0.002093,True
CB7 5AA,52.3294338,0.3392404,True
KT2 5PL,51.425571,-0.302934,True
WS10 9QU,52.5618494,-2.0030806,True
B63 4BB,52.451599,-2.058838,True
WS9 9PA,52.6348445,-1.9223391,True
B49 5ED,52.218184,-1.874718,True
GL3 2PL,51.8798363,-2.161329,True
NG31 7JR,52.897694,-0.657764,True
PL3 4BD,50.3816685,-4.1581127,True
NG4 4AA,52.975589,-1.069853,True
NG2 7FA,52.9176438,-1.1386255,True
LE15 9TJ,52.583762,-0.721223,True
UB10 0EJ,51.5368787,-0.4455388,True
SN14 6HJ,51.467304,-2.13366,True
DE21 7BT,52.9217989,-1.4136467,True
CB1 1EH,52.204433,0.128514,True
CM1 3SX,51.740185,0.4649299,True
GU30 7NY,51.078704,-0.806657,True
BR2 7DB,51.3744757,0.0179793,True
CH3 7AD,53.183183,-2.833362,True
CB1 3RJ,52.1936555,0.1527129,True
LU4 9TJ,51.894951,-0.467368,True
BH25 6RS,50.7503129,-1.6633058,True
SO30 4EJ,50.920307,-1.303964,True
CW12 4NS,53.1662275,-2.2489625,True
HA3 0UH,51.585163,-0.293328,True
BH24 1SE,50.8477178,-1.7840156,True
ME1 3EL,51.370265,0.498654,True
RM12 4YB,51.552771,0.2084112,True
BD23 1QL,53.963808,-2.027338,True
GL1 3JN,51.8727315,-2.2363687,True
PL4 7PG,50.381718,-4.11051,True
LA9 7EQ,54.3172448,-2.7401441,True
DN9 3HG,53.491764,-1.023422,True
WF14 9EZ,53.6864154,-1.7026106,True
CB25 9DL,52.225662,0.25443,True
ST6 6JZ,53.0758154,-2.1989872,True
ST2 0GA,53.00745,-2.114816,True
BR7 5LJ,51.4093709,0.0494345,True
HA4 0LS,51.557591,-0.389239,True
NG10 3NP,52.8924194,-1.2834899,True
SP6 1EZ,50.936951,-1.786832,True
DA16 1LB,51.468766,0.1139189,True
HP11 1TB,51.618498,-0.764984,True
NG8 2FT,52.9539579,-1.2280356,True
GL51 3EF,51.886749,-2.10086,True
ME16 8AH,51.2689018,0.4988834,True
MK5 7ZT,52.007313,-0.789817,True
CA11 7EG,54.6593184,-2.7577299,True
BD20 7RL,53.899701,-1.988869,True
W6 9LP,51.49287,-0.23674,True
CO10 8PJ,52.079727,0.590011,True
IG7 5BT,51.6130562,0.0612543,True
BH23 4QD,50.74657,-1.722313,True
GL54 5LB,51.964901,-1.9632155,True
GL1 5LE,51.846072,-2.243625,True
UB8 2PR,51.5357528,-0.4741908,True
GL52 8AE,51.941506,-2.055982,True
WS1 2PG,52.5770104,-1.9650169,True
CB22 3BP,52.126461,0.163731,True
CB11 4UH,52.0159664,0.2312377,True
WS4 2AE,52.589798,-1.975911,True
SL7 2BR,51.571253,-0.7821233,True
SM3 8PW,51.366428,-0.217638,True
B80 7QX,52.2690547,-1.8973176,True
SM1 4AS,51.365084,-0.189761,True
HX2 9SU,53.7554821,-1.8807833,True
SM6 0PH,51.347998,-0.148862,True
SM3 8AB,51.3542665,-0.2248,True
SM6 7PH,51.369019,-0.149192,True
BS10 6NJ,51.5020455,-2.6126571,True
GU15 4AE,51.349723,-0.721691,True
TW15 3DU,51.4400812,-0.4696374,True
KT24 5JR,51.273749,-0.395299,True
BA7 7JJ,51.0964589,-2.5101309,True
MK7 7WH,52.020588,-0.688507,True
MK8 0PT,52.0203625,-0.8136747,True
TN12 6LT,51.169088,0.384748,True
SN9 5EW,51.3398337,-1.7736298,True
BH17 9JU,50.754443,-1.9803,True
SS17 8JT,51.5325303,0.4499655,True
BS20 7QR,51.474074,-2.770364,True
CM12 9LH,51.6164194,0.4193133,True
ME8 7AJ,51.371055,0.594652,True
SS4 1TL,51.5966051,0.7026301,True
LN6 9AG,53.186551,-0.596925,True
GL5 4HF,51.7462983,-2.2298286,True
CM13 2HG,51.621636,0.342885,True
RG30 4EX,51.447156,-1.0187409,True
WD23 2TY,51.658482,-0.369038,True
NG13 8BL,52.9479823,-0.9521673,True
B6 4PZ,52.496409,-1.891075,True
SW12 8JZ,51.4443666,-0.1550127,True
HP21 7RP,51.813976,-0.801486,True
WS9 0RF,52.5612656,-1.9151528,True
WS7 3QW,52.668317,-1.934582,True
WR2 4AF,52.1857329,-2.2335487,True
DY8 2XS,52.423778,-2.147328,True
WD25 0UU,51.703444,-0.3901592,True
WD3 6EW,51.663536,-0.51407,True
CA12 5QB,54.6080737,-3.1482098,True
GU32 3LU,51.000035,-0.940249,True
LS29 8TR,53.9219916,-1.8146351,True
CV34 6PJ,52.279925,-1.565383,True
B75 7JT,52.5621417,-1.7984368,True
SN4 7HG,51.546248,-1.900405,True
SM3 9PS,51.3806315,-0.2006796,True
TA6 7HW,51.123019,-3.022481,True
IP7 5HU,52.0422121,0.9624734,True
B47 5JW,52.388229,-1.878572,True
NN3 3EZ,52.2605961,-0.8470728,True
GL55 6HU,52.053845,-1.7763,True
SL7 1JE,51.5806224,-0.7642869,True
M41 5DR,53.449681,-2.371094,True
BA2 3LA,51.3767497,-2.37173,True
LN13 9BL,53.258414,0.183054,True
AL5 3AE,51.8199815,-0.3743192,True
PE28 5TQ,52.436806,-0.27965,True
NN15 6HE,52.3868786,-0.7191428,True
E7 9PR,51.540748,0.02303,True
GL8 8AE,51.6468632,-2.1592594,True
PE19 1LQ,52.231525,-0.257417,True
HU17 8NF,53.8333031,-0.4393758,True
BH8 9UJ,50.750782,-1.85284,True
BS25 5QN,51.3376673,-2.8128546,True
SG9 9BT,51.950993,-0.02531,True
KT15 3HW,51.3432979,-0.5066568,True
SW17 9BU,51.423246,-0.151533,True
BR3 3BE,51.388423,-0.0175776,True
SK15 1LX,53.486518,-2.065834,True
GL12 8RB,51.6308728,-2.3667595,True
B21 0HN,52.50523,-1.947641,True
HX3 8TL,53.7222061,-1.7898605,True
SO15 7QU,50.928476,-1.423619,True
OL8 3EP,53.522319,-2.112026,True
CM12 0RT,51.639002,0.42982,True
MK16 0BJ,52.0792078,-0.7371343,True
GL6 7DY,51.735165,-2.158976,True
KT6 7EY,51.37518,-0.29253,True
CM1 3ET,51.728987,0.435756,True
UB3 2SE,51.5199845,-0.4310073,True
UB4 8JP,51.528935,-0.439973,True
CV11 4QP,52.508027,-1.4580944,True
PE2 7EA,52.55497,-0.281802,True
NG4 3SH,52.9749014,-1.1035818,True
SG12 0DP,51.81489,-0.045381,True
SW16 2QB,51.4336,-0.12159,True
EN2 6LN,51.653086,-0.083244,True
GL7 4JQ,51.7141806,-1.7768909,True
DA12 2PR,51.437077,0.383862,True
WS15 2UE,52.7563003,-1.9465738,True
WR8 0BL,52.076709,-2.236475,True
TN9 2HE,51.18813,0.2829973,True
BS15 4JT,51.461719,-2.48456,True
CA17 4HA,54.4745383,-2.3523941,True
DE7 5HS,52.971829,-1.315816,True
NG12 2FQ,52.9455441,-1.0316733,True
DN22 7NJ,53.320924,-0.957215,True
ME3 9HH,51.4215735,0.5465076,True
BR3 3SJ,51.4005,-0.026758,True
GL5 4HE,51.7437824,-2.2359659,True
TQ12 2NF,50.533518,-3.614511,True
SO24 9BS,51.0882543,-1.1694816,True
NR33 0UQ,52.467668,1.728772,True
LN6 9AF,53.1865225,-0.5906496,True
DA6 7DA,51.459547,0.14524,True
OX12 9BY,51.5870462,-1.4288424,True
DN11 8EF,53.421105,-1.054187,True
B79 8AH,52.64059,-1.6913,True
CM0 8QB,51.638696,0.813906,True
CM21 9BY,51.821148,0.1472029,True
SN4 9DJ,51.529265,-1.791981,True
DY13 8AX,52.3501134,-2.2772161,True
DT1 2ET,50.708398,-2.454001,True
NG31 6RP,52.9157957,-0.6414845,True
LU7 3DY,51.929178,-0.643633,True
TQ12 1PT,50.5343599,-3.6207399,True
CO13 0AZ,51.843286,1.249295,True
SN1 4JE,51.5485041,-1.7872545,True
BA4 5PF,51.188754,-2.541273,True
RM14 1SF,51.564577,0.2620437,True
DN36 4TF,53.529225,-0.031297,True
LA7 7DD,54.2290207,-2.7665318,True
NG34 7DD,53.002523,-0.410609,True
RM16 3NJ,51.5030076,0.3336845,True
SL9 8TP,51.609832,-0.570212,True
GL7 1HS,51.7126083,-1.9452643,True
CO7 6RJ,51.978125,1.024886,True
HP7 9QB,51.6677191,-0.5718866,True
W7 1EU,51.515904,-0.335856,True
EN6 1EZ,51.7022726,-0.1835621,True
CV4 8DY,52.390521,-1.569926,True
DA2 7DA,51.4279029,0.1943554,True
EX38 7DJ,50.95534,-4.133894,True
SO40 9FT,50.9043887,-1.4936516,True
TW17 9EE,51.394755,-0.442221,True
CM2 7AQ,51.7151884,0.5155906,True
CO5 0EW,51.819431,0.748173,True
CH48 5DP,53.3781577,-3.1853102,True
PE29 7DD,52.339175,-0.185517,True
DA2 7BB,51.4302341,0.1936275,True
CA16 6XU,54.583519,-2.495023,True
CA8 1AR,54.9439824,-2.743807,True
CA5 7NN,54.845416,-2.980408,True
HP15 7UB,51.6476864,-0.7122743,True
SL1 3AH,51.525298,-0.608322,True
CM1 7ER,51.7712037,0.4646892,True
DH4 5BH,54.841629,-1.475067,True
RH10 1SX,51.1262243,-0.1644336,True
AL5 4QP,51.822667,-0.345964,True
WS2 7NR,52.6074672,-2.0156082,True
BD7 2AN,53.791013,-1.788303,True
SS9 5UU,51.5636633,0.6636876,True
WA14 2NL,53.381212,-2.360471,True
BS22 6BP,51.3638403,-2.9092687,True
CV37 6BE,52.190524,-1.705092,True
SN16 0DF,51.5859671,-2.110044,True
SO40 3ZW,50.925477,-1.492535,True
SY4 2AX,52.7944776,-2.8500905,True
PE9 4AT,52.673501,-0.517931,True
NW2 1TR,51.57341,-0.21916,True
DA15 9AW,51.438872,0.112152,True
ME1 2UW,51.3648657,0.5031385,True
PE26 1DG,52.447377,-0.09755,True
BR3 1QR,51.4162018,-0.0417119,True
NP16 7AA,51.640323,-2.658974,True
WS11 1JT,52.695426,-2.0237278,True
NW7 4LL,51.62775,-0.246335,True
GL17 0DU,51.8573987,-2.4842352,True
ME5 7EH,51.37372,0.54826,True
DY1 2DU,52.5045041,-2.1064681,True
SG8 5NJ,52.076394,-0.058305,True
NR27 0EX,52.9229812,1.3046299,True
CB24 8UA,52.282496,0.124777,True
HD6 3XB,53.6956074,-1.7926821,True
CM18 6JH,51.757001,0.123403,True
TF10 7BD,52.7695483,-2.3819916,True
CW4 7DX,53.197843,-2.368495,True
BH8 9PY,50.7486098,-1.8586159,True
SS17 0NW,51.511194,0.41791,True
CT21 4HL,51.0799879,1.070508,True
RG14 6JP,51.391848,-1.333927,True
DN5 9DD,53.5447857,-1.1721152,True
CT1 1PH,51.276688,1.091418,True
PE29 3BN,52.3283038,-0.2027506,True
CH63 3AQ,53.347793,-3.012821,True
TN30 6LT,51.077296,0.6927665,True
WF17 0AD,53.722002,-1.640727,True
CW11 3NS,53.142789,-2.371689,True
L40 6JJ,53.56887,-2.786401,True
CO3 3US,51.8850339,0.874685,True
MK43 9HT,52.092826,-0.542293,True
EN7 5QW,51.706054,-0.057998,True
PO16 8AH,50.850451,-1.15894,True
BA3 3NQ,51.2867054,-2.4315477,True
RM16 6SA,51.481964,0.293129,True
CM18 7NQ,51.7513022,0.0923837,True
E4 9PJ,51.608546,0.003469,True
LS12 5EU,53.7838869,-1.6190135,True
B38 9DE,52.398106,-1.931542,True
DA10 0BZ,51.4410931,0.3126612,True
CW9 7DT,53.25599,-2.484036,True
KT19 9JW,51.3617704,-0.2748737,True
DE75 7RA,53.011039,-1.370939,True
NN9 6PA,52.3423624,-0.5302064,True
NN3 7SD,52.288851,-0.856039,True
TW13 7EF,51.4435719,-0.4038164,True
NR26 8ND,52.936171,1.198143,True
NG21 0AG,53.1147325,-1.1229804,True
SG15 6XS,52.021018,-0.250821,True
UB8 3RF,51.5320651,-0.4592871,True
GL3 2RB,51.881893,-2.177935,True
UB10 8AB,51.5586442,-0.4621668,True
CM23 5BD,51.874604,0.181386,True
DH8 6LZ,54.8580371,-1.8277755,True
NW4 2HP,51.585705,-0.217843,True
SN11 8YH,51.4279528,-2.0021473,True
B64 6QU,52.477384,-2.062015,True
IP1 6SG,52.0859726,1.1379717,True
L8 9SJ,53.378748,-2.958806,True
KT6 4TU,51.3964151,-0.2986371,True
LU3 2AH,51.907351,-0.42723,True
SN3 5DA,51.5594182,-1.7299519,True
NW9 9JR,51.589729,-0.274751,True
ME10 4NL,51.3335062,0.757774,True
IG6 3TN,51.609887,0.117265,True
CM20 2NR,51.7774914,0.1069192,True
HR7 4QS,52.18458,-2.519045,True
LS21 2BB,53.9125309,-1.6944857,True
DY3 1BP,52.533443,-2.109837,True
WV12 4BD,52.59827,-2.02705,True
B74 2EX,52.568104,-1.882223,True
SL1 3BW,51.5199753,-0.6112336,True
CM4 0DJ,51.673158,0.386405,True
SM7 1AG,51.315051,-0.2155655,True
KT18 7NQ,51.327952,-0.277905,True
DN9 1BY,53.5243653,-0.8244288,True
NE61 1DN,55.174801,-1.693071,True
GL20 8DF,51.9950278,-2.1288361,True
CR7 8BT,51.410837,-0.112115,True
TQ5 9HF,50.392158,-3.5082938,True
PR4 6AQ,53.684299,-2.831672,True
CR0 5EF,51.3692516,-0.0491699,True
DY6 7AD,52.499458,-2.166127,True
RG31 6XY,51.4719595,-1.0562958,True
CV7 9AH,52.461521,-1.509089,True
PO21 5LH,50.7923619,-0.6929023,True
CM9 6AB,51.729297,0.676602,True
PO12 2QP,50.787236,-1.1640898,True
ME10 4DB,51.337371,0.73464,True
B63 3SL,52.4536096,-2.0510246,True
CB24 9LX,52.247703,0.116976,True
HA6 1QN,51.6021573,-0.4083003,True
ME16 0TJ,51.280329,0.50996,True
DA11 0JE,51.4388705,0.3610336,True
CT20 3RB,51.076765,1.15119,True
UB4 9LE,51.53041,-0.39889,True
KT10 0AQ,51.378597,-0.331916,True
NG17 2DU,53.1371986,-1.2670514,True
B28 0AA,52.43436,-1.850219,True
KT3 6NU,51.3958456,-0.247118,True
PE13 2SE,52.655122,0.165617,True
WD23 4PA,51.6500817,-0.3495971,True
CM1 6LY,51.748969,0.490369,True
CM15 8RY,51.6377988,0.3306764,True
PE7 3BY,52.547783,-0.226112,True
DN3 2JY,53.5526953,-1.0748217,True
S43 3PU,53.267051,-1.340951,True
KT19 9BH,51.3450994,-0.2658955,True
W4 3UN,51.481907,-0.259827,True
DE22 2LW,52.9540543,-1.5010755,True
NN8 4RP,52.308536,-0.695944,True
L15 9EE,53.3927384,-2.9155914,True
CO4 9PU,51.916025,0.916883,True
CO3 0QA,51.8823476,0.8399888,True
LE18 4TA,52.579629,-1.137168,True
CO2 8NJ,51.8680643,0.9010818,True
TW7 5LJ,51.480581,-0.341448,True
LU5 6NX,51.9697225,-0.4879923,True
CO3 3LE,51.894619,0.891059,True
CO11 2BW,51.9422926,1.0539365,True
SG17 5QS,52.037849,-0.317476,True
LE9 9JL,52.6254025,-1.2857584,True
FY2 0AZ,53.855604,-3.037681,True
WS9 0BG,52.596378,-1.9255519,True
CM6 2AU,51.881584,0.354317,True
LE18 2DT,52.5816444,-1.1132737,True
B74 2NH,52.569018,-1.821995,True
SL1 5AH,51.51407,-0.626947,True
TN24 0QJ,51.146597,0.890534,True
DY10 1XA,52.3831536,-2.2333365,True
PO8 8RY,50.892042,-1.025934,True
AL1 2QA,51.7381563,-0.3502201,True
NW11 7BN,51.581085,-0.189186,True
PE7 1XB,52.5584729,-0.1181519,True
MK42 7PS,52.113863,-0.485211,True
NN11 4LJ,52.257015,-1.1497243,True
HU3 1UP,53.756235,-0.348428,True
CO15 6DZ,51.7976286,1.1623316,True
M18 7DT,53.450516,-2.175066,True
WV14 6LU,52.5760312,-2.0726005,True
DN6 9AS,53.625091,-1.18697,True
M33 5BP,53.4202302,-2.3396025,True
M31 4BU,53.412228,-2.432058,True
RG29 1NA,51.2547228,-0.9532671,True
SS9 3TG,51.550253,0.640153,True
CR8 1EX,51.3258103,-0.0867395,True
NG12 5FF,52.873781,-1.08484,True
BH7 6NY,50.73857,-1.82755,True
E15 4RZ,51.53818,0.003549,True
E1 2DA,51.5149378,-0.0614151,True
NN5 6XA,52.246957,-0.955622,True
MK42 9AD,52.1324426,-0.4673066,True
NN11 0QE,52.263065,-1.164101,True
SE18 4LH,51.4720456,0.0524968,True
IP27 0PE,52.440506,0.602872,True
BD5 0BE,53.78642,-1.76143,True
NN17 1TD,52.489136,-0.690654,True
L20 6AQ,53.4627161,-2.9820444,True
TW13 4AB,51.443553,-0.411155,True
SW11 6BF,51.4562747,-0.1681636,True
IP17 1DZ,52.213723,1.482927,True
NR34 7BQ,52.4506378,1.5731503,True
RG21 4AL,51.261906,-1.07895,True
RM1 2RR,51.5729958,0.198835,True
ST19 5PH,52.702419,-2.117223,True
CH48 6EQ,53.3763466,-3.1616525,True
TQ2 7NU,50.480346,-3.542379,True
IP2 9LR,52.0444658,1.1290335,True
WS2 9UA,52.582123,-2.0098,True
TA6 4QY,51.1322968,-2.9809953,True
NG20 0QN,53.209536,-1.147884,True
S5 8NH,53.4275704,-1.487584,True
GL15 5DZ,51.72199,-2.537296,True
B77 2NE,52.6147181,-1.6715737,True
PO13 0JN,50.825235,-1.176645,True
MK2 3HQ,51.9800713,-0.7287709,True
BS7 0XZ,51.499726,-2.580158,True
SE9 5EQ,51.4513912,0.0386952,True
HA0 3NT,51.563361,-0.307742,True
BN27 1DT,50.867766,0.2554489,True
CW6 0BL,53.153428,-2.664899,True
SM4 6DU,51.3920095,-0.1794741,True
GL14 2AZ,51.828862,-2.493511,True
OX16 9HY,52.0486161,-1.3469057,True
B98 0GF,52.297928,-1.897683,True
CO10 1NW,52.0470992,0.7346016,True
ME7 2LX,51.377686,0.561011,True
IG1 1FY,51.5608671,0.0922986,True
BA2 7AD,51.362941,-2.334913,True
S8 8BR,53.3248504,-1.4698225,True
ST6 7AB,53.055312,-2.189123,True
WA1 4PF,53.4016759,-2.53839,True
SR4 8PG,54.896221,-1.436952,True
LU6 3BU,51.8782713,-0.5272479,True
AL1 5AR,51.738834,-0.311037,True
SO45 2PA,50.8361565,-1.3890649,True
WF7 5AJ,53.675696,-1.342146,True
NW6 7BQ,51.5405,-0.2186,True
HA0 4JE,51.543213,-0.29324,True
WA15 8QW,53.3838328,-2.3250793,True
SN8 4AX,51.414307,-1.729392,True
LE13 0BN,52.7607294,-0.9003984,True
SN10 3AG,51.350112,-1.987975,True
AL8 7NL,51.8220646,-0.20975,True
NG16 2NJ,52.998642,-1.255598,True
CV10 0NA,52.5404027,-1.5181193,True
LN9 5AD,53.209111,-0.122676,True
OX9 2AQ,51.74673,-0.9918,True
SW15 3DG,51.454795,-0.225614,True
SW18 5JU,51.4453217,-0.197241,True
E4 7LT,51.630014,-0.007231,True
B16 9GD,52.4762137,-1.9550938,True
WN4 9PQ,53.481249,-2.640601,True
WF4 5HE,53.6612554,-1.5469003,True
DL5 4AX,54.6266073,-1.5626168,True
WA13 0RB,53.378687,-2.459498,True
CB11 3TR,51.9897539,0.2126813,True
GL18 1QF,51.927366,-2.411873,True
PE25 2QS,53.1495023,0.3345216,True
NR13 3ER,52.642197,1.541285,True
PE23 5EW,53.1766228,0.0929971,True
L15 6XZ,53.397508,-2.897732,True
NG13 0AX,52.9364766,-0.8084203,True
SL5 9QY,51.392432,-0.651553,True
LN5 0PA,53.0673099,-0.5667429,True
TS7 0LA,54.532302,-1.163131,True
BA14 0DJ,51.3108027,-2.218101,True
PE37 7DZ,52.63914,0.688827,True
TW5 0QR,51.4843704,-0.3680818,True
BH11 9JJ,50.762601,-1.920293,True
B68 9PA,52.4843367,-1.9932672,True
B32 1RJ,52.455734,-2.002899,True
BS13 0RL,51.4075144,-2.586653,True
NN17 2JH,52.501878,-0.721272,True
DA13 0AH,51.3685643,0.3586078,True
PE1 5LQ,52.584482,-0.221191,True
BN14 7AR,50.8230111,-0.3810623,True
HU7 4WR,53.799034,-0.327395,True
WV8 1RT,52.6173494,-2.1643196,True
PE21 9PF,52.988555,-0.010563,True
WV16 4ER,52.5390674,-2.4197883,True
CH48 8GG,53.367593,-3.163147,True
GU24 9PT,51.3424977,-0.6459896,True
NN13 6FB,52.029659,-1.150137,True
MK41 8PX,52.1595055,-0.4322879,True
PE21 6JY,52.974398,-0.021028,True
SS12 0LZ,51.6045223,0.509391,True
HX3 0HG,53.711648,-1.878151,True
GU2 4LU,51.2343291,-0.5847881,True
RG1 5RQ,51.447879,-0.939788,True
IP1 5JN,52.0747397,1.1208408,True
PE11 2XH,52.783563,-0.153413,True
HA9 8NA,51.5658053,-0.28945,True
S5 0SD,53.426588,-1.444766,True
BH19 2PH,50.610757,-1.9828791,True
HU3 3QT,53.740936,-0.370992,True
CB23 6FR,52.2227872,-0.0846547,True
TF3 1FA,52.655846,-2.434861,True
TN15 7RD,51.3008788,0.3105042,True
RM17 5LL,51.489371,0.328002,True
SE16 4EE,51.4981984,-0.0609797,True
L1 0BS,53.394933,-2.978209,True
N2 8GA,51.591299,-0.1695704,True
TA5 2NB,51.149336,-3.079908,True
SE1 7HS,51.4982316,-0.1117233,True
WD3 8AB,51.63109,-0.503637,True
MK18 3GH,51.9492314,-0.8899539,True
TN25 5EJ,51.184445,0.940762,True
PO20 1NP,50.8223998,-0.7689679,True
NN12 8TL,52.074953,-1.022308,True
S1 4QF,53.3754181,-1.4675412,True
TN11 0AU,51.224511,0.329633,True
B20 1HL,52.5288049,-1.9421613,True
B9 5SX,52.477519,-1.834908,True
WS1 1RL,52.58246,-1.98208,True
IG11 0FU,51.521665,0.118418,True
BN20 8AB,50.7688018,0.2674652,True
EN3 5PA,51.665934,-0.03669,True
NN8 3JH,52.301788,-0.7133007,True
SW17 0AQ,51.438125,-0.180083,True
DY8 1JX,52.45407,-2.13964,True
SG13 8EN,51.793457,-0.079096,True
BB3 1AF,53.69638,-2.4708,True
CV9 1LZ,52.573597,-1.534908,True
KT15 1TE,51.3695992,-0.5036314,True
NN18 9NS,52.479359,-0.733338,True
NN8 2DQ,52.2964786,-0.6888386,True
SL6 3LE,51.484014,-0.728322,True
NN10 8LF,52.3027902,-0.5880489,True
GU21 4TJ,51.328242,-0.570906,True
BH10 4HT,50.74716,-1.89108,True
BH10 4EX,50.748359,-1.889431,True
FY4 2AR,53.795827,-3.0437865,True
IP2 8PL,52.043102,1.149019,True
IP31 2HS,52.3008447,0.8397893,True
